ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Giron M.,Ruusuvuori E.,70,54,830,901,7,6,7,6,,,,,,,2,0,Completed,2.38,1.57,2.53,1.58,2.65,1.6,2.42,1.55
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Korda S.,Etcheverry T.,32,31,1275,1305,6,3,6,2,,,,,,,2,0,Completed,1.4,3,1.44,2.97,1.46,3.5,1.39,2.97
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Murray A.,Sonego L.,40,39,1075,1105,7,6,6,0,,,,,,,2,0,Completed,1.53,2.5,1.62,2.43,1.62,2.63,1.55,2.42
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Jarry N.,34,27,1233,1384,4,6,6,3,6,4,,,,,2,1,Completed,2,1.8,2.05,1.85,2.46,1.85,2.03,1.77
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Karatsev A.,59,71,870,818,6,3,6,4,,,,,,,2,0,Completed,1.73,2.1,1.84,2.06,1.84,2.15,1.77,2.04
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Zverev A.,Griekspoor T.,16,26,2265,1439,6,4,7,6,,,,,,,2,0,Completed,1.3,3.5,1.36,3.38,1.37,3.85,1.31,3.45
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Vukic A.,Coric B.,62,15,855,2315,6,2,6,3,,,,,,,2,0,Completed,2.75,1.44,2.69,1.52,2.75,1.52,2.63,1.48
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Norrie C.,18,13,2085,2505,7,5,6,4,,,,,,,2,0,Completed,1.73,2.1,1.79,2.13,1.84,2.17,1.76,2.05
48,Toronto,Canadian Open,8/8/2023,Masters 1000,Outdoor,Hard,1st Round,3,Diallo G.,Evans D.,141,21,443,1731,7,6,7,5,,,,,,,2,0,Completed,3,1.4,3.07,1.42,3.23,1.42,2.94,1.39
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,1st Round,3,Purcell M.,Auger-Aliassime F.,78,12,753,2680,6,4,6,4,,,,,,,2,0,Completed,3.4,1.33,3.17,1.4,3.4,1.4,3.13,1.36
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,1st Round,3,Shelton B.,Zapata Miralles B.,41,64,1065,846,7,6,6,4,,,,,,,2,0,Completed,1.29,3.75,1.39,3.22,1.41,3.75,1.32,3.32
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Ruud C.,Lehecka J.,5,36,4985,1163,7,6,6,4,,,,,,,2,0,Completed,1.5,2.63,1.51,2.78,1.55,2.78,1.49,2.6
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mcdonald M.,Rublev A.,59,7,870,4595,6,4,6,3,,,,,,,2,0,Completed,4,1.25,4.53,1.24,4.53,1.29,3.99,1.24
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Humbert U.,9,34,3605,1233,7,6,3,6,6,3,,,,,2,1,Completed,1.3,3.5,1.35,3.55,1.37,3.55,1.32,3.34
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Raonic M.,Daniel T.,545,115,65,564,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.6,2.51,1.65,2.51,1.58,2.36
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Kecmanovic M.,17,44,2195,1020,5,7,6,3,6,0,,,,,2,1,Completed,1.33,3.4,1.37,3.4,1.37,3.5,1.33,3.28
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Musetti L.,Kokkinakis T.,19,86,1950,696,4,6,7,5,6,4,,,,,2,1,Completed,1.67,2.2,1.67,2.36,1.74,2.36,1.68,2.18
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Arnaldi M.,3,66,6360,840,6,2,7,5,,,,,,,2,0,Completed,1.13,6,1.1,9.26,1.13,9.26,1.1,6.97
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Tsitsipas S.,276,4,207,5090,6,4,6,3,,,,,,,2,0,Completed,3.75,1.29,4.15,1.28,4.18,1.31,3.8,1.26
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,De Minaur A.,Diallo G.,18,141,2085,443,6,4,7,5,,,,,,,2,0,Completed,1.22,4.33,1.22,4.84,1.24,5.05,1.21,4.4
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Zverev A.,37,16,1140,2265,6,1,6,2,,,,,,,2,0,Completed,3.75,1.29,3.75,1.32,4,1.32,3.55,1.29
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Murray A.,Purcell M.,40,78,1075,753,7,6,3,6,7,5,,,,,2,1,Completed,1.3,3.5,1.32,3.76,1.32,3.8,1.29,3.54
48,Toronto,Canadian Open,8/9/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Sinner J.,Berrettini M.,8,38,3815,1112,6,4,6,3,,,,,,,2,0,Completed,1.44,2.75,1.43,3.07,1.5,3.07,1.45,2.73
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Shelton B.,1,41,9225,1065,6,3,7,6,,,,,,,2,0,Completed,1.07,9,1.08,10.7,1.09,10.7,1.07,8.7
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Cerundolo F.,14,22,2345,1565,7,6,6,7,6,3,,,,,2,1,Completed,1.53,2.5,1.51,2.75,1.53,2.77,1.49,2.62
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Vukic A.,Korda S.,62,32,855,1275,6,3,4,6,7,6,,,,,2,1,Completed,3.2,1.36,3.03,1.44,3.2,1.45,2.94,1.4
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Giron M.,Rune H.,70,6,830,4825,6,2,4,6,6,3,,,,,2,1,Completed,3.5,1.3,3.14,1.42,3.5,1.42,3.08,1.37
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Davidovich Fokina A.,Ruud C.,37,5,1140,4985,7,6,4,6,7,6,,,,,2,1,Completed,2.1,1.73,2.1,1.83,2.25,1.83,2.05,1.77
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Mcdonald M.,Raonic M.,59,545,870,65,6,3,6,3,,,,,,,2,0,Completed,1.91,1.91,1.9,2.01,2,2.03,1.87,1.93
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Medvedev D.,Musetti L.,3,19,6360,1950,6,4,6,4,,,,,,,2,0,Completed,1.17,5,1.21,5.01,1.24,5.01,1.2,4.49
48,Toronto,Canadian Open,8/10/2023,Masters 1000,Outdoor,Hard,3rd Round,3,De Minaur A.,Fritz T.,18,9,2085,3605,7,6,4,6,6,1,,,,,2,1,Completed,2.1,1.73,2.15,1.79,2.2,1.79,2.11,1.72
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Vukic A.,276,62,207,855,6,4,6,4,,,,,,,2,0,Completed,1.57,2.38,1.61,2.47,1.63,2.47,1.59,2.34
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Hurkacz H.,1,17,9225,2195,3,6,7,6,7,6,,,,,2,1,Completed,1.17,5,1.22,4.87,1.22,5,1.19,4.59
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Paul T.,Giron M.,14,70,2345,830,6,3,6,2,,,,,,,2,0,Completed,1.5,2.63,1.54,2.67,1.55,2.67,1.51,2.53
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Sinner J.,Murray A.,8,40,3815,1075,,,,,,,,,,,,,Walkover,1.2,4.5,1.23,4.84,1.25,4.84,1.21,4.33
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Davidovich Fokina A.,Mcdonald M.,37,59,1140,870,6,4,6,2,,,,,,,2,0,Completed,1.67,2.2,1.68,2.34,1.7,2.34,1.64,2.24
48,Toronto,Canadian Open,8/11/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Medvedev D.,18,3,2085,6360,7,6,7,5,,,,,,,2,0,Completed,3.5,1.3,3.56,1.34,3.56,1.38,3.37,1.32
48,Toronto,Canadian Open,8/12/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Paul T.,Alcaraz C.,14,1,2345,9225,6,3,4,6,6,3,,,,,2,1,Completed,5,1.17,5.28,1.2,5.28,1.22,4.61,1.2
48,Toronto,Canadian Open,8/12/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Sinner J.,Monfils G.,8,276,3815,207,6,4,4,6,6,3,,,,,2,1,Completed,1.22,4.33,1.25,4.41,1.26,4.41,1.23,4.07
48,Toronto,Canadian Open,8/12/2023,Masters 1000,Outdoor,Hard,Semifinals,3,De Minaur A.,Davidovich Fokina A.,18,37,2085,1140,6,1,6,3,,,,,,,2,0,Completed,1.73,2.1,1.71,2.27,1.8,2.27,1.71,2.13
48,Toronto,Canadian Open,8/13/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Sinner J.,Paul T.,8,14,3815,2345,6,4,6,4,,,,,,,2,0,Completed,1.4,3,1.41,3.17,1.43,3.17,1.39,2.97
48,Toronto,Canadian Open,8/13/2023,Masters 1000,Outdoor,Hard,The Final,3,Sinner J.,De Minaur A.,8,18,3815,2085,6,4,6,1,,,,,,,2,0,Completed,1.4,3,1.39,3.27,1.46,3.27,1.4,2.95
49,Cincinnati,Western & Southern Financial Group Masters,8/13/2023,Masters 1000,Outdoor,Hard,1st Round,3,Shelton B.,Eubanks C.,40,29,1060,1348,5,7,6,4,6,4,,,,,2,1,Completed,1.73,2.1,1.81,2.09,1.82,2.32,1.76,2.06
49,Cincinnati,Western & Southern Financial Group Masters,8/13/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mannarino A.,Gasquet R.,32,53,1276,915,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.67,2.32,1.67,2.47,1.61,2.3
49,Cincinnati,Western & Southern Financial Group Masters,8/13/2023,Masters 1000,Outdoor,Hard,1st Round,3,Nishioka Y.,Barrere G.,45,57,980,874,6,4,7,5,,,,,,,2,0,Completed,1.67,2.2,1.76,2.17,1.8,2.25,1.71,2.14
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Tiafoe F.,Griekspoor T.,10,25,3050,1439,6,4,6,7,6,4,,,,,2,1,Completed,1.5,2.63,1.55,2.61,1.62,2.65,1.53,2.49
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Auger-Aliassime F.,Berrettini M.,14,38,2510,1147,4,6,6,2,6,3,,,,,2,1,Completed,2.75,1.44,2.79,1.49,2.79,1.56,2.61,1.49
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Jarry N.,Safiullin R.,26,63,1394,847,4,6,6,3,6,3,,,,,2,1,Completed,1.73,2.1,1.82,2.09,1.83,2.2,1.75,2.07
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Moutet C.,60,77,866,766,6,4,6,2,,,,,,,2,0,Completed,1.44,2.75,1.47,2.85,1.49,3.02,1.43,2.82
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Lajovic D.,Cerundolo F.,66,21,839,1600,6,3,6,4,,,,,,,2,0,Completed,2.75,1.44,2.59,1.56,2.78,1.58,2.55,1.51
49,Cincinnati,Western & Southern Financial Group Masters,8/14/2023,Masters 1000,Outdoor,Hard,1st Round,3,Thompson J.,Isner J.,55,106,897,580,7,6,7,6,,,,,,,2,0,Completed,1.67,2.2,1.7,2.27,1.74,2.32,1.66,2.22
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Fils A.,33,46,1258,976,6,4,3,6,6,2,,,,,2,1,Completed,1.67,2.2,1.72,2.23,1.74,2.37,1.66,2.22
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Paul T.,Kecmanovic M.,13,41,2525,1055,7,5,7,6,,,,,,,2,0,Completed,1.44,2.75,1.47,2.87,1.53,3.08,1.45,2.73
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Fritz T.,Lehecka J.,9,35,3605,1198,7,6,6,2,,,,,,,2,0,Completed,1.33,3.4,1.35,3.48,1.4,3.5,1.34,3.25
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Popyrin A.,Altmaier D.,58,52,869,920,6,7,6,4,6,4,,,,,2,1,Completed,1.91,1.91,,,2.2,1.91,2.06,1.78
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Coric B.,Korda S.,16,30,2315,1320,7,6,6,4,,,,,,,2,0,Completed,2.3,1.62,2.29,1.69,2.3,1.69,2.24,1.64
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Wawrinka S.,Nakashima B.,51,73,924,805,6,3,6,7,6,3,,,,,2,1,Completed,2.2,1.67,2.04,1.85,2.2,1.85,2.06,1.77
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Zverev A.,Dimitrov G.,17,19,2310,1690,6,2,6,2,,,,,,,2,0,Completed,1.67,2.2,1.65,2.36,1.68,2.4,1.64,2.26
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Etcheverry T.,23,31,1490,1285,6,3,6,3,,,,,,,2,0,Completed,1.33,3.4,1.29,3.9,1.35,3.9,1.32,3.41
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Evans D.,18,28,1995,1381,6,4,6,3,,,,,,,2,0,Completed,1.73,2.1,1.74,2.21,1.77,2.21,1.72,2.12
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Monfils G.,Norrie C.,211,15,297,2425,3,6,6,4,6,3,,,,,2,1,Completed,2.1,1.73,2.11,1.8,2.22,1.8,2.11,1.72
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Sonego L.,Shevchenko A.,39,88,1105,670,6,3,3,6,6,3,,,,,2,1,Completed,1.53,2.5,1.59,2.5,1.61,2.53,1.56,2.42
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Hurkacz H.,Kokkinakis T.,20,78,1685,766,7,6,3,6,7,6,,,,,2,1,Completed,1.44,2.75,1.41,3.13,1.47,3.13,1.42,2.85
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,1st Round,3,Purcell M.,Harris L.,70,182,816,337,6,4,6,4,,,,,,,2,0,Completed,2,1.8,2.03,1.86,2.1,1.86,1.99,1.81
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,1st Round,3,De Minaur A.,Wolf J.J.,12,44,2595,1015,6,0,3,6,6,1,,,,,2,1,Completed,1.53,2.5,1.55,2.6,1.62,2.61,1.53,2.48
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,1st Round,3,Mcdonald M.,Hanfmann Y.,43,50,1040,929,7,5,6,1,,,,,,,2,0,Completed,1.44,2.75,1.39,3.22,1.44,3.34,1.38,3.01
49,Cincinnati,Western & Southern Financial Group Masters,8/15/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Ruusuvuori E.,Rublev A.,60,8,866,4595,7,6,5,7,7,6,,,,,2,1,Completed,3.4,1.33,3.71,1.32,3.72,1.34,3.47,1.31
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mannarino A.,Auger-Aliassime F.,32,14,1276,2510,6,4,6,4,,,,,,,2,0,Completed,2.5,1.53,2.59,1.57,2.59,1.6,2.45,1.54
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Alcaraz C.,Thompson J.,1,55,9395,897,7,5,4,6,6,3,,,,,2,1,Completed,1.08,8,1.11,8.33,1.11,8.4,1.09,7.41
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Paul T.,Humbert U.,13,33,2525,1258,6,1,7,6,,,,,,,2,0,Completed,1.5,2.63,1.51,2.76,1.53,2.76,1.5,2.59
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Zverev A.,Nishioka Y.,17,45,2310,980,7,5,6,4,,,,,,,2,0,Completed,1.14,5.5,1.18,5.65,1.18,5.8,1.16,5.22
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Medvedev D.,Musetti L.,3,18,6530,1995,6,3,6,2,,,,,,,2,0,Completed,1.22,4.33,1.23,4.7,1.26,4.7,1.22,4.29
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Lajovic D.,Sinner J.,66,6,839,4725,6,4,7,6,,,,,,,2,0,Completed,7,1.1,8.36,1.11,8.36,1.12,6.82,1.1
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Fritz T.,Sonego L.,9,39,3605,1105,6,4,7,6,,,,,,,2,0,Completed,1.29,3.75,1.27,4.26,1.29,4.26,1.26,3.83
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Purcell M.,Ruud C.,70,7,816,4715,6,4,3,6,6,4,,,,,2,1,Completed,3.4,1.33,3.6,1.34,3.6,1.35,3.4,1.31
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Hurkacz H.,Coric B.,20,16,1685,2315,5,7,6,3,6,3,,,,,2,1,Completed,1.62,2.3,1.69,2.3,1.72,2.3,1.65,2.23
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Shelton B.,4,40,5090,1060,7,6,7,6,,,,,,,2,0,Completed,1.25,4,1.29,3.97,1.36,4.01,1.29,3.61
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,De Minaur A.,211,12,297,2595,7,5,6,4,,,,,,,2,0,Completed,2.75,1.44,2.7,1.53,2.75,1.54,2.59,1.49
49,Cincinnati,Western & Southern Financial Group Masters,8/16/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Mcdonald M.,Rune H.,43,5,1040,4790,6,4,2,0,,,,,,,1,0,Retired,2.38,1.57,2.56,1.58,2.56,1.61,2.4,1.57
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Djokovic N.,Davidovich Fokina A.,2,23,8795,1490,6,4,,,,,,,,,1,0,Retired,1.13,6,1.17,6.02,1.18,6.05,1.15,5.45
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Wawrinka S.,Tiafoe F.,51,10,924,3050,6,3,6,4,,,,,,,2,0,Completed,2.63,1.5,2.6,1.56,2.73,1.59,2.52,1.52
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,2nd Round,3,Popyrin A.,Jarry N.,58,26,869,1394,,,,,,,,,,,,,Walkover,2.1,1.73,2.05,1.85,2.17,1.86,2.02,1.79
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Popyrin A.,Ruusuvuori E.,58,60,869,866,6,2,1,6,6,3,,,,,2,1,Completed,2.5,1.53,2.62,1.56,2.64,1.59,2.47,1.54
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Medvedev D.,17,3,2310,6530,6,4,5,7,6,4,,,,,2,1,Completed,2.63,1.5,2.63,1.55,2.8,1.55,2.64,1.48
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Hurkacz H.,Tsitsipas S.,20,4,1685,5090,6,3,6,4,,,,,,,2,0,Completed,2.63,1.5,2.66,1.54,2.7,1.54,2.57,1.51
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Mannarino A.,Mcdonald M.,32,43,1276,1040,6,4,3,0,,,,,,,1,0,Retired,2.3,1.62,2.28,1.71,2.32,1.73,2.23,1.65
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Alcaraz C.,Paul T.,1,13,9395,2525,7,6,6,7,6,3,,,,,2,1,Completed,1.29,3.75,1.27,4.26,1.29,4.34,1.25,3.95
49,Cincinnati,Western & Southern Financial Group Masters,8/17/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Purcell M.,Wawrinka S.,70,51,816,924,6,4,6,2,,,,,,,2,0,Completed,2.75,1.44,3.12,1.42,3.16,1.48,2.83,1.43
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Lajovic D.,9,66,3605,839,5,0,,,,,,,,,0,0,Retired,1.25,4,1.25,4.49,1.25,4.53,1.23,4.13
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Monfils G.,2,211,8795,297,6,3,6,2,,,,,,,2,0,Completed,1.13,6,1.14,6.75,1.15,6.77,1.13,5.97
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Hurkacz H.,Popyrin A.,20,58,1685,869,6,1,7,6,,,,,,,2,0,Completed,1.29,3.75,1.34,3.63,1.34,3.75,1.31,3.46
49,Cincinnati,Western & Southern Financial Group Masters,8/18/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Alcaraz C.,Purcell M.,1,70,9395,816,4,6,6,3,6,4,,,,,2,1,Completed,1.08,8,1.08,10.57,1.14,10.64,1.08,8.33
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Zverev A.,Mannarino A.,17,32,2310,1276,6,2,6,3,,,,,,,2,0,Completed,1.22,4.33,1.27,4.24,1.28,4.34,1.24,4.02
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Fritz T.,2,9,8795,3605,6,0,6,4,,,,,,,2,0,Completed,1.22,4.33,1.26,4.37,1.26,4.82,1.22,4.26
49,Cincinnati,Western & Southern Financial Group Masters,8/19/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Alcaraz C.,Hurkacz H.,1,20,9395,1685,2,6,7,6,6,3,,,,,2,1,Completed,1.3,3.5,1.32,3.72,1.4,3.72,1.32,3.35
49,Cincinnati,Western & Southern Financial Group Masters,8/20/2023,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Zverev A.,2,17,8795,2310,7,6,7,5,,,,,,,2,0,Completed,1.29,3.75,1.34,3.57,1.35,3.86,1.3,3.54
49,Cincinnati,Western & Southern Financial Group Masters,8/20/2023,Masters 1000,Outdoor,Hard,The Final,3,Djokovic N.,Alcaraz C.,2,1,8795,9395,5,7,7,6,7,6,,,,,2,1,Completed,1.62,2.3,1.69,2.3,1.7,2.5,1.62,2.31
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Huesler M.A.,Shevchenko A.,87,84,689,699,6,3,4,6,4,0,,,,,1,1,Retired,2.2,1.67,2.09,1.81,2.32,1.83,2.11,1.72
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Zhang Zh.,Ivashka I.,67,99,815,591,4,6,7,6,6,2,,,,,2,1,Completed,1.8,2,1.85,2.04,1.88,2.09,1.81,1.98
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Cerundolo J.M.,Safiullin R.,100,61,591,857,7,6,3,6,6,3,,,,,2,1,Completed,6,1.13,6.28,1.15,6.74,1.15,5.91,1.13
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Bonzi B.,Muller A.,101,85,590,697,6,4,6,4,,,,,,,2,0,Completed,2.3,1.62,2.12,1.79,2.3,1.82,2.09,1.73
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Galan D.E.,Albot R.,70,105,804,576,6,1,7,5,,,,,,,2,0,Completed,1.73,2.1,1.79,2.13,1.8,2.21,1.73,2.09
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/20/2023,ATP250,Outdoor,Hard,1st Round,3,Michelsen A.,Varillas J.P.,133,74,465,779,6,3,6,7,6,0,,,,,2,1,Completed,1.3,3.5,1.48,2.83,1.48,3.6,1.32,3.37
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Kubler J.,72,86,795,693,6,1,3,6,7,6,,,,,2,1,Completed,1.36,3.2,1.45,2.96,1.5,3.2,1.42,2.83
50,Winston-Salem,Winston-Salem Open at Wake Forest University,8/21/2023,ATP250,Outdoor,Hard,1st Round,3,Diaz Acosta F.,Halys Q.,93,69,626,805,4,6,6,2,6,4,,,,,2,1,Completed,4,1.25,3.94,1.29,4.4,1.29,3.91,1.25
